genome_id	genus	species	source_type
LABG_021594	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021595	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021596	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021597	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021598	Lactobacillus	Lactobacillus helveticus	food
LABG_021599	Lactobacillus	Lactobacillus helveticus	food
LABG_021600	Lactobacillus	Lactobacillus helveticus	food
LABG_021601	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021602	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021603	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021604	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021605	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021606	Leuconostoc	Leuconostoc lactis_A	food
LABG_021607	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021608	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021609	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021610	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021611	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021612	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021613	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021614	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021615	Pediococcus	Pediococcus acidilactici	food
LABG_021616	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021617	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021618	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021619	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021620	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021621	Lactobacillus	Lactobacillus helveticus	food
LABG_021622	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021623	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021624	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021625	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021626	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021627	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021628	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021629	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021630	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021631	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021632	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021633	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021634	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021635	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021636	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021637	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021638	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021639	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021640	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021641	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021642	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021643	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021644	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021645	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021646	Lactobacillus	Lactobacillus helveticus	food
LABG_021647	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021648	Secundilactobacillus	Secundilactobacillus malefermentans	food
LABG_021649	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021650	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021651	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021652	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021653	Paucilactobacillus	Paucilactobacillus hokkaidonensis	food
LABG_021654	Pediococcus	Pediococcus parvulus	food
LABG_021655	Secundilactobacillus	Secundilactobacillus malefermentans	food
LABG_021656	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021657	Companilactobacillus	Companilactobacillus versmoldensis	food
LABG_021658	Pediococcus	Pediococcus parvulus	food
LABG_021659	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021660	Paucilactobacillus	Paucilactobacillus hokkaidonensis	food
LABG_021661	Secundilactobacillus	Secundilactobacillus malefermentans	food
LABG_021662	Lactobacillus	Lactobacillus helveticus	food
LABG_021663	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021664	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021665	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021666	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021667	Secundilactobacillus	Secundilactobacillus malefermentans	food
LABG_021668	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021669	Paucilactobacillus	Paucilactobacillus hokkaidonensis	food
LABG_021670	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021671	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021672	Paucilactobacillus	Paucilactobacillus nenjiangensis	food
LABG_021673	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021674	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021675	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021676	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021677	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021678	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021679	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021680	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021681	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021682	Levilactobacillus	Levilactobacillus brevis	food
LABG_021683	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021684	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021685	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021686	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021687	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021688	Latilactobacillus	Latilactobacillus sakei	food
LABG_021689	Lactobacillus	Lactobacillus helveticus	food
LABG_021690	Lactobacillus	Lactobacillus helveticus	food
LABG_021691	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021692	Lactobacillus	Lactobacillus helveticus	food
LABG_021693	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021694	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021695	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_021696	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021697	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021698	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021699	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021700	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021701	Levilactobacillus	Levilactobacillus brevis	food
LABG_021702	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021703	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021704	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021705	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021706	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021707	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021708	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021709	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021710	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021711	Weissella	Weissella hellenica	food
LABG_021712	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021713	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021714	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021715	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021716	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021717	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021718	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021719	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021720	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021721	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021722	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021723	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021724	Pediococcus	Pediococcus pentosaceus	food
LABG_021725	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021726	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021727	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021728	Lactobacillus	Lactobacillus gasseri	food
LABG_021729	Pediococcus	Pediococcus pentosaceus	food
LABG_021730	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021731	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021732	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021733	Levilactobacillus	Levilactobacillus lindianensis	food
LABG_021734	Lentilactobacillus	Lentilactobacillus kefiri	food
LABG_021735	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021736	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021737	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021738	Lactobacillus	Lactobacillus helveticus	food
LABG_021739	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021740	Lentilactobacillus	Lentilactobacillus dabitei	food
LABG_021741	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021742	Lactiplantibacillus	Lactiplantibacillus paraplantarum	food
LABG_021743	Companilactobacillus	Companilactobacillus tucceti	food
LABG_021744	Companilactobacillus	Companilactobacillus alimentarius	food
LABG_021745	Levilactobacillus	Levilactobacillus lindianensis	food
LABG_021746	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021747	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021748	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021749	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021750	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021751	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021752	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021753	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021754	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021755	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021756	Lactobacillus	Lactobacillus helveticus	food
LABG_021757	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021758	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021759	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021760	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021761	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_021762	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021763	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021764	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021765	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021766	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021767	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021768	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021769	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021770	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021771	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021772	Lactobacillus	Lactobacillus helveticus	food
LABG_021773	Lentilactobacillus	Lentilactobacillus raoultii	food
LABG_021774	Lactobacillus	Lactobacillus helveticus	food
LABG_021775	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021776	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021777	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021778	Lactobacillus	Lactobacillus helveticus	food
LABG_021779	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021780	Lactobacillus	Lactobacillus helveticus	food
LABG_021781	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_021782	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021783	Lactobacillus	Lactobacillus helveticus	food
LABG_021784	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021785	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021786	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021787	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021788	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_021789	Lactobacillus	Lactobacillus helveticus	food
LABG_021790	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021791	Lactobacillus	Lactobacillus helveticus	food
LABG_021792	Weissella	Weissella hellenica	food
LABG_021793	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021794	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021795	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021796	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021797	Lactobacillus	Lactobacillus helveticus	food
LABG_021798	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021799	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021800	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021801	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021802	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021803	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021804	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021805	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021806	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021807	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021808	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021809	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_021810	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021811	Pediococcus	Pediococcus acidilactici	food
LABG_021812	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021813	Lactobacillus	Lactobacillus helveticus	food
LABG_021814	Lactobacillus	Lactobacillus helveticus	food
LABG_021815	Pediococcus	Pediococcus acidilactici	food
LABG_021816	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021817	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_021818	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021819	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021820	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021821	Lactobacillus	Lactobacillus helveticus	food
LABG_021822	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021823	Pediococcus	Pediococcus acidilactici	food
LABG_021824	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021825	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021826	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021827	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021828	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021829	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021830	Lentilactobacillus	Lentilactobacillus parafarraginis	food
LABG_021831	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021832	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021833	Lactobacillus	Lactobacillus gasseri	food
LABG_021834	Lactobacillus	Lactobacillus helveticus	food
LABG_021835	Lentilactobacillus	Lentilactobacillus kribbianus	food
LABG_021836	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021837	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021838	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021839	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021840	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021841	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021842	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021843	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021844	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021845	Lactobacillus	Lactobacillus helveticus	food
LABG_021846	Leuconostoc	Leuconostoc lactis	food
LABG_021847	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021848	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021849	Lactobacillus	Lactobacillus helveticus	food
LABG_021850	Limosilactobacillus	Limosilactobacillus pontis	food
LABG_021851	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021852	Lactobacillus	Lactobacillus helveticus	food
LABG_021853	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021854	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021855	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021856	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021857	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021858	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021859	Lactobacillus	Lactobacillus helveticus	food
LABG_021860	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021861	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021862	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021863	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_021864	Lactobacillus	Lactobacillus helveticus	food
LABG_021865	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021866	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021867	Lentilactobacillus	Lentilactobacillus parafarraginis	food
LABG_021868	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_021869	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021870	Lactobacillus	Lactobacillus helveticus	food
LABG_021871	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021872	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021873	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021874	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021875	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021876	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_021877	Lactobacillus	Lactobacillus paragasseri	food
LABG_021878	Companilactobacillus	Companilactobacillus versmoldensis	food
LABG_021879	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021880	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021881	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021882	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021883	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_021884	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021885	Lactobacillus	Lactobacillus helveticus	food
LABG_021886	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_021887	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_021888	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021889	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021890	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021891	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_021892	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021893	Pediococcus	Pediococcus pentosaceus	food
LABG_021894	Pediococcus	Pediococcus parvulus	food
LABG_021895	Lactiplantibacillus	Lactiplantibacillus paraplantarum	food
LABG_021896	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021897	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021898	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021899	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021900	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021901	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021902	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021903	Pediococcus	Pediococcus pentosaceus	food
LABG_021904	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021905	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021906	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021907	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021908	Leuconostoc	Leuconostoc carnosum	food
LABG_021909	Pediococcus	Pediococcus pentosaceus	food
LABG_021910	Levilactobacillus	Levilactobacillus brevis	food
LABG_021911	Companilactobacillus	Companilactobacillus versmoldensis	food
LABG_021912	Pediococcus	Pediococcus acidilactici	food
LABG_021913	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021914	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021915	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021916	Pediococcus	Pediococcus acidilactici	food
LABG_021917	Companilactobacillus	Companilactobacillus versmoldensis	food
LABG_021918	Leuconostoc	Leuconostoc carnosum	food
LABG_021919	Weissella	Weissella sagaensis	food
LABG_021920	Lactiplantibacillus	Lactiplantibacillus paraxiangfangensis	food
LABG_021921	Companilactobacillus	Companilactobacillus nodensis	food
LABG_021922	Pediococcus	Pediococcus parvulus	food
LABG_021923	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021924	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021925	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021926	Leuconostoc	Leuconostoc falkenbergense	food
LABG_021927	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_021928	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_021929	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021930	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021931	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021932	Lactobacillus	Lactobacillus helveticus	food
LABG_021933	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021934	Secundilactobacillus	Secundilactobacillus paracollinoides	food
LABG_021935	Latilactobacillus	Latilactobacillus curvatus	food
LABG_021936	Liquorilactobacillus	Liquorilactobacillus ghanensis	food
LABG_021937	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021938	Lentilactobacillus	Lentilactobacillus parafarraginis	food
LABG_021939	Lentilactobacillus	Lentilactobacillus kefiri	food
LABG_021940	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021941	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021942	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021943	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021944	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021945	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021946	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021947	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021948	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021949	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021950	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021951	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021952	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021953	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021954	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021955	Leuconostoc	Leuconostoc lactis	food
LABG_021956	Leuconostoc	Leuconostoc lactis	food
LABG_021957	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_021958	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_021959	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_021960	Lentilactobacillus	Lentilactobacillus parafarraginis	food
LABG_021961	Leuconostoc	Leuconostoc lactis	food
LABG_021962	Lentilactobacillus	Lentilactobacillus parafarraginis	food
LABG_021963	Leuconostoc	Leuconostoc lactis	food
LABG_021964	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021965	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021966	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021967	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021968	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021969	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021970	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021971	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021972	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021973	Leuconostoc	Leuconostoc lactis	food
LABG_021974	Weissella	Weissella hellenica	food
LABG_021975	Leuconostoc	Leuconostoc mesenteroides	food
LABG_021976	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021977	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021978	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_021979	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021980	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021981	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_021982	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021983	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021984	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021985	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_021986	Limosilactobacillus	Limosilactobacillus panis	food
LABG_021987	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021988	Leuconostoc	Leuconostoc lactis	food
LABG_021989	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021990	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021991	Lentilactobacillus	Lentilactobacillus kefiri	food
LABG_021992	Lentilactobacillus	Lentilactobacillus kefiri	food
LABG_021993	Leuconostoc	Leuconostoc lactis	food
LABG_021994	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021995	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_021996	Lactobacillus	Lactobacillus helveticus	food
LABG_021997	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021998	Lactobacillus	Lactobacillus delbrueckii	food
LABG_021999	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_022000	Leuconostoc	Leuconostoc lactis	food
LABG_022001	Lactobacillus	Lactobacillus helveticus	food
LABG_022002	Lactobacillus	Lactobacillus helveticus	food
LABG_022003	Lactobacillus	Lactobacillus helveticus	food
LABG_022004	Leuconostoc	Leuconostoc lactis	food
LABG_022005	Leuconostoc	Leuconostoc lactis	food
LABG_022006	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_022007	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_022008	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_022009	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_022010	Paucilactobacillus	Paucilactobacillus wasatchensis	food
LABG_022011	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_022012	Pediococcus	Pediococcus parvulus	food
LABG_022013	Ligilactobacillus	Ligilactobacillus acidipiscis	food
LABG_022014	Lactobacillus	Lactobacillus helveticus	food
LABG_022015	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022016	Lactobacillus	Lactobacillus delbrueckii	food
LABG_022017	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022018	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_022019	Latilactobacillus	Latilactobacillus curvatus	food
LABG_022020	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022021	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022022	Leuconostoc	Leuconostoc lactis	food
LABG_022023	Leuconostoc	Leuconostoc falkenbergense	food
LABG_022024	Latilactobacillus	Latilactobacillus curvatus	food
LABG_022025	Leuconostoc	Leuconostoc lactis	food
LABG_022026	Leuconostoc	Leuconostoc mesenteroides	food
